,asr_transcript,uniqueId
1897,Turn on the lamp ,V4ZbwLm9G5irobWn-c2b1a060452811e9a8438db76f4b5e29
1898,Turn up the heat in the kitchen ,V4ZbwLm9G5irobWn-c35e1460452511e9a8438db76f4b5e29
1899,Increase the heating ,V4ZbwLm9G5irobWn-c404b7d0452911e9a8438db76f4b5e29
1900,Turn the bedroom lights on ,V4ZbwLm9G5irobWn-c46c1e70452411e9a8438db76f4b5e29
1901,While as music ,V4ZbwLm9G5irobWn-c4b3c710452a11e9a8438db76f4b5e29
1902,Switch on the lamp ,V4ZbwLm9G5irobWn-c52a1a70452811e9a8438db76f4b5e29
1903,Turned the heat up in the kitchen ,V4ZbwLm9G5irobWn-c67e6730452511e9a8438db76f4b5e29
1904,Could you increase the heating ,V4ZbwLm9G5irobWn-c6d738c0452911e9a8438db76f4b5e29
1905,Stop music ,V4ZbwLm9G5irobWn-c7ad09e0452a11e9a8438db76f4b5e29
1906,Turned the lamp on ,V4ZbwLm9G5irobWn-c7cc8ab0452811e9a8438db76f4b5e29
1907,Turn on the lights in the bedroom ,V4ZbwLm9G5irobWn-c802b2b0452411e9a8438db76f4b5e29
1908,Kitchen heat up ,V4ZbwLm9G5irobWn-c90909b0452511e9a8438db76f4b5e29
1909,Could you increase the heeding please ,V4ZbwLm9G5irobWn-c9fb8330452911e9a8438db76f4b5e29
1910,Lamp on ,V4ZbwLm9G5irobWn-ca466450452811e9a8438db76f4b5e29
1911,Stop ,V4ZbwLm9G5irobWn-ca5609d0452a11e9a8438db76f4b5e29
1912,Resumed music ,V4ZbwLm9G5irobWn-cbcaa540452611e9a8438db76f4b5e29
1913,Turn up the temperature in the bedroom ,V4ZbwLm9G5irobWn-cc51f320452511e9a8438db76f4b5e29
1914,Turned off the lamp ,V4ZbwLm9G5irobWn-ccc54700452811e9a8438db76f4b5e29
1915,Play music ,V4ZbwLm9G5irobWn-cd08f4d0452a11e9a8438db76f4b5e29
1916,Make it hotter ,V4ZbwLm9G5irobWn-cd285920452911e9a8438db76f4b5e29
1917,Light on in the bedroom ,V4ZbwLm9G5irobWn-cf008dd0452411e9a8438db76f4b5e29
1918,Bring me the newspaper ,V4ZbwLm9G5irobWn-cf423fd0452611e9a8438db76f4b5e29
1919,Turned the lamp awe ,V4ZbwLm9G5irobWn-cf4d0350452811e9a8438db76f4b5e29
1920,Turned the temperature in the bedroom up ,V4ZbwLm9G5irobWn-cfb912f0452511e9a8438db76f4b5e29
1921,More heat ,V4ZbwLm9G5irobWn-d00ba2f0452911e9a8438db76f4b5e29
1922,Resumed music ,V4ZbwLm9G5irobWn-d067b030452a11e9a8438db76f4b5e29
1923,Switch off the lamp ,V4ZbwLm9G5irobWn-d1aec110452811e9a8438db76f4b5e29
1924,Bedroom light on ,V4ZbwLm9G5irobWn-d2361650452411e9a8438db76f4b5e29
1925,Yet me the newspaper ,V4ZbwLm9G5irobWn-d2456db0452611e9a8438db76f4b5e29
1926,Turn up the bedroom heat ,V4ZbwLm9G5irobWn-d2c393d0452511e9a8438db76f4b5e29
1927,Heat up ,V4ZbwLm9G5irobWn-d2cb5f30452911e9a8438db76f4b5e29
1928,Bring me the newspaper ,V4ZbwLm9G5irobWn-d3c1d7b0452a11e9a8438db76f4b5e29
1929,Lamp off ,V4ZbwLm9G5irobWn-d3d3eb00452811e9a8438db76f4b5e29
1930,Bring the newspaper ,V4ZbwLm9G5irobWn-d525d150452611e9a8438db76f4b5e29
1931,Turn on the washroom lights ,V4ZbwLm9G5irobWn-d5965850452411e9a8438db76f4b5e29
1932,Turned the bedroom heat up ,V4ZbwLm9G5irobWn-d59af6c0452511e9a8438db76f4b5e29
1933,Turn up the temperature in the kitchen ,V4ZbwLm9G5irobWn-d65aee90452911e9a8438db76f4b5e29
1934,Switched the light on ,V4ZbwLm9G5irobWn-d6639690452811e9a8438db76f4b5e29
1935,Get me the newspaper ,V4ZbwLm9G5irobWn-d68fc4c0452a11e9a8438db76f4b5e29
1936,Bring newspaper ,V4ZbwLm9G5irobWn-d825a3d0452611e9a8438db76f4b5e29
1937,Bedroom heat up ,V4ZbwLm9G5irobWn-d831ce40452511e9a8438db76f4b5e29
1938,Turn on the kitchen lights ,V4ZbwLm9G5irobWn-d9141090452811e9a8438db76f4b5e29
1939,Turn the washroom lights on ,V4ZbwLm9G5irobWn-d92cc580452411e9a8438db76f4b5e29
1940,Turn the kitchen temperature up ,V4ZbwLm9G5irobWn-d99c0fd0452911e9a8438db76f4b5e29
1941,Bring the newspaper ,V4ZbwLm9G5irobWn-d99feaf0452a11e9a8438db76f4b5e29
1942,We'll get the newspaper ,V4ZbwLm9G5irobWn-db26aed0452611e9a8438db76f4b5e29
1943,Increase the temperature in the bedroom ,V4ZbwLm9G5irobWn-db3e7200452511e9a8438db76f4b5e29
1944,Bring newspaper ,V4ZbwLm9G5irobWn-dc3514c0452a11e9a8438db76f4b5e29
1945,Switch on the kitchen lights ,V4ZbwLm9G5irobWn-dc51fd80452811e9a8438db76f4b5e29
1946,Switch on the watch room lights ,V4ZbwLm9G5irobWn-dcb242c0452411e9a8438db76f4b5e29
1947,Increase the temperature in the kitchen ,V4ZbwLm9G5irobWn-dd5bfe00452911e9a8438db76f4b5e29
1948,But the newspaper ,V4ZbwLm9G5irobWn-de0c4290452611e9a8438db76f4b5e29
1949,Increase the heating in the bedroom ,V4ZbwLm9G5irobWn-de482f90452511e9a8438db76f4b5e29
1950,Go get the newspaper ,V4ZbwLm9G5irobWn-df1ea020452a11e9a8438db76f4b5e29
1951,Turned the lights on in the kitchen ,V4ZbwLm9G5irobWn-df4cc6f0452811e9a8438db76f4b5e29
1952,Lights on in the washroom ,V4ZbwLm9G5irobWn-dfd7c5b0452411e9a8438db76f4b5e29
1953,Increase the heating in the kitchen ,V4ZbwLm9G5irobWn-e06dd1e0452911e9a8438db76f4b5e29
1954,Bring me some juice ,V4ZbwLm9G5irobWn-e104e920452611e9a8438db76f4b5e29
1955,But the newspaper ,V4ZbwLm9G5irobWn-e2059370452a11e9a8438db76f4b5e29
1956,Switch on the lights in the kitchen ,V4ZbwLm9G5irobWn-e27c0de0452811e9a8438db76f4b5e29
1957,Washroom lights on ,V4ZbwLm9G5irobWn-e2f2c150452411e9a8438db76f4b5e29
1958,Turn up the heat in the kitchen ,V4ZbwLm9G5irobWn-e3a1acb0452911e9a8438db76f4b5e29
1959,Get me some juice ,V4ZbwLm9G5irobWn-e3e7bdc0452611e9a8438db76f4b5e29
1960,Bring me some juice ,V4ZbwLm9G5irobWn-e4ba7a40452a11e9a8438db76f4b5e29
1961,Lights on in the kitchen ,V4ZbwLm9G5irobWn-e53847b0452811e9a8438db76f4b5e29
1962,Turn on the bathroom lights ,V4ZbwLm9G5irobWn-e6417720452411e9a8438db76f4b5e29
1963,Turned the heat up in the kitchen ,V4ZbwLm9G5irobWn-e6d00940452911e9a8438db76f4b5e29
1964,Bring some juice ,V4ZbwLm9G5irobWn-e6e657c0452611e9a8438db76f4b5e29
1965,Get me some juice ,V4ZbwLm9G5irobWn-e78a3c10452a11e9a8438db76f4b5e29
1966,Kitchen lights on ,V4ZbwLm9G5irobWn-e7c7a520452811e9a8438db76f4b5e29
1967,Turn the bathroom lights on ,V4ZbwLm9G5irobWn-e9713340452411e9a8438db76f4b5e29
1968,Kitchen he up ,V4ZbwLm9G5irobWn-e97eae80452911e9a8438db76f4b5e29
1969,Bring juice ,V4ZbwLm9G5irobWn-e9c0ef00452611e9a8438db76f4b5e29
1970,Bring some juice ,V4ZbwLm9G5irobWn-ea4e3e10452a11e9a8438db76f4b5e29
1971,Switched the kitchen light on ,V4ZbwLm9G5irobWn-eac22070452811e9a8438db76f4b5e29
1972,Switch on the bathroom whites ,V4ZbwLm9G5irobWn-eca498e0452411e9a8438db76f4b5e29
1973,Turn up the temperature in the bedroom ,V4ZbwLm9G5irobWn-ecaa9a10452911e9a8438db76f4b5e29
1974,Go get me some juice ,V4ZbwLm9G5irobWn-ecb3c930452611e9a8438db76f4b5e29
1975,Bring juice ,V4ZbwLm9G5irobWn-eceae1f0452a11e9a8438db76f4b5e29
1976,Turn the kitchen light on ,V4ZbwLm9G5irobWn-edec5e50452811e9a8438db76f4b5e29
1977,Lights on in the bathroom ,V4ZbwLm9G5irobWn-ef9d1860452411e9a8438db76f4b5e29
1978,Bringing my socks ,V4ZbwLm9G5irobWn-efb08e70452611e9a8438db76f4b5e29
1979,During the temperature in the bedroom up ,V4ZbwLm9G5irobWn-efca50a0452911e9a8438db76f4b5e29
1980,We'll get me some juice ,V4ZbwLm9G5irobWn-f029e050452a11e9a8438db76f4b5e29
1981,Turn on the lights in the bedroom ,V4ZbwLm9G5irobWn-f0e74ed0452811e9a8438db76f4b5e29
1982,Bathroom lights on ,V4ZbwLm9G5irobWn-f28c2200452411e9a8438db76f4b5e29
1983,Get me my socks ,V4ZbwLm9G5irobWn-f2b9afc0452611e9a8438db76f4b5e29
1984,Turn up the bedroom heat ,V4ZbwLm9G5irobWn-f2d3e720452911e9a8438db76f4b5e29
1985,Bring me my socks ,V4ZbwLm9G5irobWn-f2fd99c0452a11e9a8438db76f4b5e29
1986,Turned the bedroom lights on ,V4ZbwLm9G5irobWn-f39d2000452811e9a8438db76f4b5e29
1987,Bring socks ,V4ZbwLm9G5irobWn-f565bcf0452611e9a8438db76f4b5e29
1988,Switched the lights off ,V4ZbwLm9G5irobWn-f570f270452411e9a8438db76f4b5e29
1989,Get me my sacks ,V4ZbwLm9G5irobWn-f5dcc4e0452a11e9a8438db76f4b5e29
1990,Turn the bedroom heat up ,V4ZbwLm9G5irobWn-f6345030452911e9a8438db76f4b5e29
1991,Switch on the badger mites ,V4ZbwLm9G5irobWn-f6c6c1a0452811e9a8438db76f4b5e29
1992,Bring my socks ,V4ZbwLm9G5irobWn-f855ff10452611e9a8438db76f4b5e29
1993,Bring sacks ,V4ZbwLm9G5irobWn-f8a02aa0452a11e9a8438db76f4b5e29
1994,Turn off the kitchen lights ,V4ZbwLm9G5irobWn-f8bf0c00452411e9a8438db76f4b5e29
1995,Bedroom heat up ,V4ZbwLm9G5irobWn-f8e28040452911e9a8438db76f4b5e29
1996,Bring my socks ,V4ZbwLm9G5irobWn-fb756ab0452a11e9a8438db76f4b5e29
1997,Go get me my socks ,V4ZbwLm9G5irobWn-fbb7c7b0452611e9a8438db76f4b5e29
1998,Increase the temperature in the bedroom ,V4ZbwLm9G5irobWn-fbdf93a0452911e9a8438db76f4b5e29
1999,During the lights off in the kitchen ,V4ZbwLm9G5irobWn-fc4a7cb0452411e9a8438db76f4b5e29
2000,Light on in the bedroom ,V4ZbwLm9G5irobWn-fca52300452811e9a8438db76f4b5e29
2001,Go get me my sacks ,V4ZbwLm9G5irobWn-fe814b20452a11e9a8438db76f4b5e29
2002,Fetch my socks ,V4ZbwLm9G5irobWn-fec68e50452611e9a8438db76f4b5e29
2003,Increase the heating in the bedroom ,V4ZbwLm9G5irobWn-ff112480452911e9a8438db76f4b5e29
2004,Bedroom lights on ,V4ZbwLm9G5irobWn-ff64b830452811e9a8438db76f4b5e29
2005,Switch off the lights in the kitchen ,V4ZbwLm9G5irobWn-ff933f10452411e9a8438db76f4b5e29
2006,Said language to english ,V4ejqNL4xbUKkYrV-002ed7d0459e11e9bf4b216bfa333ac2
2007,Bring shoes ,V4ejqNL4xbUKkYrV-012e73e045a611e9bf4b216bfa333ac2
2008,Lower the volume ,V4ejqNL4xbUKkYrV-0215f51045a311e9bf4b216bfa333ac2
2009,Suddenly devised chinese ,V4ejqNL4xbUKkYrV-02573610459e11e9bf4b216bfa333ac2
2010,Swish of the lights in the bedroom ,V4ejqNL4xbUKkYrV-0261727045a211e9bf4b216bfa333ac2
2011,Bring my shoes ,V4ejqNL4xbUKkYrV-031ed23045a611e9bf4b216bfa333ac2
2012,Turn the lights on in the kitchen ,V4ejqNL4xbUKkYrV-037262b045a111e9bf4b216bfa333ac2
2013,Go get me some juice ,V4ejqNL4xbUKkYrV-03cab8b0459d11e9bf4b216bfa333ac2
2014,Volume lower ,V4ejqNL4xbUKkYrV-0453b01045a311e9bf4b216bfa333ac2
2015,Turn up the heat in the kitchen ,V4ejqNL4xbUKkYrV-049f7fc0459b11e9bf4b216bfa333ac2
2016,Go give me my shoes ,V4ejqNL4xbUKkYrV-051dd68045a611e9bf4b216bfa333ac2
2017,Switch the bedroom lights off ,V4ejqNL4xbUKkYrV-0540768045a211e9bf4b216bfa333ac2
2018,O k now searched the main languished in chinese ,V4ejqNL4xbUKkYrV-05cf6ce0459e11e9bf4b216bfa333ac2
2019,Bring me my socks ,V4ejqNL4xbUKkYrV-0604a320459d11e9bf4b216bfa333ac2
2020,Switch on the lights in the kitchen ,V4ejqNL4xbUKkYrV-0632942045a111e9bf4b216bfa333ac2
2021,Decrease the volume ,V4ejqNL4xbUKkYrV-068cfe4045a311e9bf4b216bfa333ac2
2022,Fetch my shoes ,V4ejqNL4xbUKkYrV-06fb491045a611e9bf4b216bfa333ac2
2023,During the heat up in the kitchen ,V4ejqNL4xbUKkYrV-0704bff0459b11e9bf4b216bfa333ac2
2024,Let's off in the bedroom ,V4ejqNL4xbUKkYrV-07a2344045a211e9bf4b216bfa333ac2
2025,Go give me my socks ,V4ejqNL4xbUKkYrV-08347b70459d11e9bf4b216bfa333ac2
2026,Oka in us which the main language to german ,V4ejqNL4xbUKkYrV-08a6f6e0459e11e9bf4b216bfa333ac2
2027,Kitchen heat up ,V4ejqNL4xbUKkYrV-09159e90459b11e9bf4b216bfa333ac2
2028,Allow a different language ,V4ejqNL4xbUKkYrV-093c115045a611e9bf4b216bfa333ac2
2029,Described didn't decrease sound levels ,V4ejqNL4xbUKkYrV-097fd87045a311e9bf4b216bfa333ac2
2030,That's too loud ,V4ejqNL4xbUKkYrV-0ad9d84045a511e9bf4b216bfa333ac2
2031,Use the different language ,V4ejqNL4xbUKkYrV-0b4aa60045a611e9bf4b216bfa333ac2
2032,Lights on in the kitchen ,V4ejqNL4xbUKkYrV-0b6aca7045a111e9bf4b216bfa333ac2
2033,Turn up the temperature in the bedroom ,V4ejqNL4xbUKkYrV-0b8c9200459b11e9bf4b216bfa333ac2
2034,Bring my socks ,V4ejqNL4xbUKkYrV-0c8ab630459d11e9bf4b216bfa333ac2
2035,Changed the language ,V4ejqNL4xbUKkYrV-0d41bb1045a611e9bf4b216bfa333ac2
2036,Kitchen lights on ,V4ejqNL4xbUKkYrV-0d9105d045a111e9bf4b216bfa333ac2
2037,Far too loud ,V4ejqNL4xbUKkYrV-0e73c7e045a511e9bf4b216bfa333ac2
2038,Turn up the attempt turn the temperature in the bedroom up ,V4ejqNL4xbUKkYrV-0e818f10459b11e9bf4b216bfa333ac2
2039,Go get me my socks ,V4ejqNL4xbUKkYrV-0ee017e0459d11e9bf4b216bfa333ac2
2040,Switch the language ,V4ejqNL4xbUKkYrV-0f47eb5045a611e9bf4b216bfa333ac2
2041,Switch the kitchen lights on ,V4ejqNL4xbUKkYrV-101fee1045a111e9bf4b216bfa333ac2
2042,Making a quieter ,V4ejqNL4xbUKkYrV-106a19a045a511e9bf4b216bfa333ac2
2043,Switch language ,V4ejqNL4xbUKkYrV-1122ece045a611e9bf4b216bfa333ac2
2044,It's too loud turn it down ,V4ejqNL4xbUKkYrV-12bb0e8045a511e9bf4b216bfa333ac2
2045,Turned the kitchen lights on ,V4ejqNL4xbUKkYrV-12cc496045a111e9bf4b216bfa333ac2
2046,Turned the bedroom heat up ,V4ejqNL4xbUKkYrV-130a2470459b11e9bf4b216bfa333ac2
2047,Switch languages ,V4ejqNL4xbUKkYrV-131a9e3045a611e9bf4b216bfa333ac2
2048,Fetch my socks ,V4ejqNL4xbUKkYrV-13e57e60459d11e9bf4b216bfa333ac2
2049,Bedroom heat up ,V4ejqNL4xbUKkYrV-15125080459b11e9bf4b216bfa333ac2
2050,Changed system language ,V4ejqNL4xbUKkYrV-152f4d6045a611e9bf4b216bfa333ac2
2051,It's too loud turned the volume down ,V4ejqNL4xbUKkYrV-153eac2045a511e9bf4b216bfa333ac2
2052,Bring me my shoes ,V4ejqNL4xbUKkYrV-163efec0459d11e9bf4b216bfa333ac2
2053,Increase the temperature ,V4ejqNL4xbUKkYrV-175afc7045a511e9bf4b216bfa333ac2
2054,Open language settings ,V4ejqNL4xbUKkYrV-17778fb045a611e9bf4b216bfa333ac2
2055,Increase the temperature in the bedroom ,V4ejqNL4xbUKkYrV-177d5d10459b11e9bf4b216bfa333ac2
2056,Turn on the lights ,V4ejqNL4xbUKkYrV-181b7600459411e996008f19ade2128c
2057,Give me my shoes ,V4ejqNL4xbUKkYrV-18ad66b0459d11e9bf4b216bfa333ac2
2058,Increase the heating ,V4ejqNL4xbUKkYrV-193c8db045a511e9bf4b216bfa333ac2
2059,Said the language ,V4ejqNL4xbUKkYrV-19870ec045a611e9bf4b216bfa333ac2
2060,Turn off the lights ,V4ejqNL4xbUKkYrV-1aa3f5a0459411e996008f19ade2128c
2061,Rang shoes ,V4ejqNL4xbUKkYrV-1aa47bc0459d11e9bf4b216bfa333ac2
2062,Increase the hidden in the bedroom ,V4ejqNL4xbUKkYrV-1aff30d0459b11e9bf4b216bfa333ac2
2063,Can you increase the heating ,V4ejqNL4xbUKkYrV-1b54984045a511e9bf4b216bfa333ac2
2064,Language settings ,V4ejqNL4xbUKkYrV-1b69b17045a611e9bf4b216bfa333ac2
2065,Bring my shoes ,V4ejqNL4xbUKkYrV-1cb35e90459d11e9bf4b216bfa333ac2
2066,Change language ,V4ejqNL4xbUKkYrV-1cf3d910459411e996008f19ade2128c
2067,Could you increase the heeding bliss ,V4ejqNL4xbUKkYrV-1d6f3ae045a511e9bf4b216bfa333ac2
2068,Turn up the washroom temperature ,V4ejqNL4xbUKkYrV-1d7b0640459b11e9bf4b216bfa333ac2
2069,Said language to chinese ,V4ejqNL4xbUKkYrV-1d9df69045a611e9bf4b216bfa333ac2
2070,Switch the lights on ,V4ejqNL4xbUKkYrV-1ee57a70459511e996008f19ade2128c
2071,Go get me my shoes ,V4ejqNL4xbUKkYrV-1ef75b20459d11e9bf4b216bfa333ac2
2072,May get hotter ,V4ejqNL4xbUKkYrV-1f3ca7e045a511e9bf4b216bfa333ac2
2073,Paused the music ,V4ejqNL4xbUKkYrV-1f560c00459411e996008f19ade2128c
2074,Said language to german ,V4ejqNL4xbUKkYrV-1fdebed045a611e9bf4b216bfa333ac2
2075,Turned the temperature up in the washer ,V4ejqNL4xbUKkYrV-2027d6c0459b11e9bf4b216bfa333ac2
2076,More heat ,V4ejqNL4xbUKkYrV-20fe7c2045a511e9bf4b216bfa333ac2
2077,Fetch my shoes ,V4ejqNL4xbUKkYrV-21057aa0459d11e9bf4b216bfa333ac2
2078,Turn on the kitchen lights ,V4ejqNL4xbUKkYrV-218ea170459511e996008f19ade2128c
2079,Resume ,V4ejqNL4xbUKkYrV-21acf450459411e996008f19ade2128c
2080,Set language decree and ,V4ejqNL4xbUKkYrV-21ebf3f045a611e9bf4b216bfa333ac2
2081,He'd up ,V4ejqNL4xbUKkYrV-22b505c045a511e9bf4b216bfa333ac2
2082,Turn up the heat in the washer ,V4ejqNL4xbUKkYrV-22bba100459b11e9bf4b216bfa333ac2
2083,Allow a different language ,V4ejqNL4xbUKkYrV-23b6b7f0459d11e9bf4b216bfa333ac2
2084,Said language to english ,V4ejqNL4xbUKkYrV-23e79ce045a611e9bf4b216bfa333ac2
2085,Switch on the kitchen lights ,V4ejqNL4xbUKkYrV-241943f0459511e996008f19ade2128c
2086,Volume down ,V4ejqNL4xbUKkYrV-24561b50459411e996008f19ade2128c
2087,Turned the heat up in the washer ,V4ejqNL4xbUKkYrV-252219b0459b11e9bf4b216bfa333ac2
2088,Turn of the temperature in the kitchen ,V4ejqNL4xbUKkYrV-25247f2045a511e9bf4b216bfa333ac2
2089,Sit my device to chinese ,V4ejqNL4xbUKkYrV-2629c4b045a611e9bf4b216bfa333ac2
2090,Turned the lights on ,V4ejqNL4xbUKkYrV-267a81f0459411e996008f19ade2128c
2091,Turn the lloyd's on in the kitchen ,V4ejqNL4xbUKkYrV-26b328b0459511e996008f19ade2128c
2092,Washroom heat up ,V4ejqNL4xbUKkYrV-27574930459b11e9bf4b216bfa333ac2
2093,Turned the kitchen temperature up ,V4ejqNL4xbUKkYrV-2778cf6045a511e9bf4b216bfa333ac2
2094,O k now switch the main language to chinese ,V4ejqNL4xbUKkYrV-28e932d045a611e9bf4b216bfa333ac2
2095,Switch on the lights ,V4ejqNL4xbUKkYrV-290a0670459411e996008f19ade2128c
2096,Switch on the lights in the kitchen ,V4ejqNL4xbUKkYrV-2937fed0459511e996008f19ade2128c
2097,Increase the temperature in the kitchen ,V4ejqNL4xbUKkYrV-29a9b92045a511e9bf4b216bfa333ac2
2098,Increase the temperature in the washroom ,V4ejqNL4xbUKkYrV-29f76f80459b11e9bf4b216bfa333ac2
2099,Lights on ,V4ejqNL4xbUKkYrV-2b60a0a0459411e996008f19ade2128c
2100,Oh go now switch the main language to german ,V4ejqNL4xbUKkYrV-2b8e623045a611e9bf4b216bfa333ac2
2101,Increase the heating in the kitchen ,V4ejqNL4xbUKkYrV-2bf7eee045a511e9bf4b216bfa333ac2
2102,Increase the heating in the washer ,V4ejqNL4xbUKkYrV-2c6206e0459b11e9bf4b216bfa333ac2
2103,Switch off the lights ,V4ejqNL4xbUKkYrV-2dacda90459411e996008f19ade2128c
2104,O k ness which the main language doctor inn ,V4ejqNL4xbUKkYrV-2e10040045a611e9bf4b216bfa333ac2
2105,Turn up the heat in the kitchen ,V4ejqNL4xbUKkYrV-2e1eed9045a511e9bf4b216bfa333ac2
2106,Turn the lights on ,V4ejqNL4xbUKkYrV-2e96cef045a011e9bf4b216bfa333ac2
2107,Turn the lights off ,V4ejqNL4xbUKkYrV-2ff2fa00459411e996008f19ade2128c
2108,Turn the heat up in the kitchen ,V4ejqNL4xbUKkYrV-3051ac1045a511e9bf4b216bfa333ac2
2109,Turn on the lights in the bedroom ,V4ejqNL4xbUKkYrV-306c35c045a111e9bf4b216bfa333ac2
2110,K nests which the main languished anguish ,V4ejqNL4xbUKkYrV-3073bd9045a611e9bf4b216bfa333ac2
2111,Switch on the lights ,V4ejqNL4xbUKkYrV-309fbe5045a011e9bf4b216bfa333ac2
2112,Let's off ,V4ejqNL4xbUKkYrV-3214efa0459411e996008f19ade2128c
2113,Kitchen heat up ,V4ejqNL4xbUKkYrV-3239cd0045a511e9bf4b216bfa333ac2
2114,Lights on ,V4ejqNL4xbUKkYrV-327a71c045a011e9bf4b216bfa333ac2
2115,Semi fawns language to chinese ,V4ejqNL4xbUKkYrV-330df07045a611e9bf4b216bfa333ac2
2116,Increase the volume ,V4ejqNL4xbUKkYrV-34337b20459a11e9bf4b216bfa333ac2
2117,Switch off the woods ,V4ejqNL4xbUKkYrV-348731b045a011e9bf4b216bfa333ac2
2118,Volume up ,V4ejqNL4xbUKkYrV-34894b00459411e996008f19ade2128c
2119,Turn of the temperature in the bedroom ,V4ejqNL4xbUKkYrV-34b2e35045a511e9bf4b216bfa333ac2
2120,Semi phones language to german ,V4ejqNL4xbUKkYrV-3555215045a611e9bf4b216bfa333ac2
2121,Turn up the warrior ,V4ejqNL4xbUKkYrV-369f32b0459411e996008f19ade2128c
2122,Turn the lloyd's off ,V4ejqNL4xbUKkYrV-36b3879045a011e9bf4b216bfa333ac2
2123,Increase the sound volume ,V4ejqNL4xbUKkYrV-36b82a30459a11e9bf4b216bfa333ac2
2124,Turned the temperature in the bedroom up ,V4ejqNL4xbUKkYrV-3724a6a045a511e9bf4b216bfa333ac2
2125,Semi funds language to carrion ,V4ejqNL4xbUKkYrV-37b690f045a611e9bf4b216bfa333ac2
2126,Let's off ,V4ejqNL4xbUKkYrV-3893923045a011e9bf4b216bfa333ac2
2127,I need volume ,V4ejqNL4xbUKkYrV-38a728f0459a11e9bf4b216bfa333ac2
2128,Turn the volume up ,V4ejqNL4xbUKkYrV-38e8ad80459411e996008f19ade2128c
2129,Turn of the bedroom hint ,V4ejqNL4xbUKkYrV-3922245045a511e9bf4b216bfa333ac2
2130,Volume up ,V4ejqNL4xbUKkYrV-3ab057b045a011e9bf4b216bfa333ac2
2131,Increase the sound ,V4ejqNL4xbUKkYrV-3ab23b30459a11e9bf4b216bfa333ac2
2132,Make the music louder ,V4ejqNL4xbUKkYrV-3b4ae070459411e996008f19ade2128c
2133,Turned the bedroom heat up ,V4ejqNL4xbUKkYrV-3b90653045a511e9bf4b216bfa333ac2
2134,Louder phone ,V4ejqNL4xbUKkYrV-3c9b4680459a11e9bf4b216bfa333ac2
2135,Said my phones language to english ,V4ejqNL4xbUKkYrV-3d1b076045a611e9bf4b216bfa333ac2
2136,Bedroom heat up ,V4ejqNL4xbUKkYrV-3d7bba7045a511e9bf4b216bfa333ac2
2137,Turned down the lawyer ,V4ejqNL4xbUKkYrV-3dbfb100459411e996008f19ade2128c
2138,I can't hear that ,V4ejqNL4xbUKkYrV-3e967a40459a11e9bf4b216bfa333ac2
2139,Increase the temperature in the bedroom ,V4ejqNL4xbUKkYrV-3faea00045a511e9bf4b216bfa333ac2
2140,I need to practise my chinese switched language ,V4ejqNL4xbUKkYrV-3ff2b87045a611e9bf4b216bfa333ac2
2141,Turn the volume down ,V4ejqNL4xbUKkYrV-40000410459411e996008f19ade2128c
2142,To quiet ,V4ejqNL4xbUKkYrV-407a2e60459a11e9bf4b216bfa333ac2
2143,Turn up the volume ,V4ejqNL4xbUKkYrV-40c5a79045a011e9bf4b216bfa333ac2
2144,Increase the hidden in the bedroom ,V4ejqNL4xbUKkYrV-41e99be045a511e9bf4b216bfa333ac2
2145,Make the music softer ,V4ejqNL4xbUKkYrV-4257afb0459411e996008f19ade2128c
2146,That stew quiet ,V4ejqNL4xbUKkYrV-4292d530459a11e9bf4b216bfa333ac2
2147,And you de practised my germans which language ,V4ejqNL4xbUKkYrV-429576d045a611e9bf4b216bfa333ac2
2148,Turn the volume up ,V4ejqNL4xbUKkYrV-42f4205045a011e9bf4b216bfa333ac2
2149,Turn up the washroom temperature ,V4ejqNL4xbUKkYrV-442003e045a511e9bf4b216bfa333ac2
2150,Far too quiet ,V4ejqNL4xbUKkYrV-4495aa10459a11e9bf4b216bfa333ac2
2151,Turn up the temperature ,V4ejqNL4xbUKkYrV-44d0ed10459411e996008f19ade2128c
2152,Make the music louder ,V4ejqNL4xbUKkYrV-4533d72045a011e9bf4b216bfa333ac2
2153,And he to practise my experience which the language ,V4ejqNL4xbUKkYrV-456f23b045a611e9bf4b216bfa333ac2
2154,Turned the temperature up in the water ,V4ejqNL4xbUKkYrV-4679d26045a511e9bf4b216bfa333ac2
2155,Turn the sound up ,V4ejqNL4xbUKkYrV-46b778a0459a11e9bf4b216bfa333ac2
2156,Turn down the volume ,V4ejqNL4xbUKkYrV-47b7c2e045a011e9bf4b216bfa333ac2
2157,I need to practise my english such language ,V4ejqNL4xbUKkYrV-482e6ac045a611e9bf4b216bfa333ac2
2158,Turn of the heat in the washroom ,V4ejqNL4xbUKkYrV-48df39a045a511e9bf4b216bfa333ac2
2159,I need to hear this increase the volume ,V4ejqNL4xbUKkYrV-493a52f0459a11e9bf4b216bfa333ac2
2160,Turned the temperature up ,V4ejqNL4xbUKkYrV-49e43640459411e996008f19ade2128c
2161,Turned the volume down ,V4ejqNL4xbUKkYrV-49fe307045a011e9bf4b216bfa333ac2
2162,Turn the washroom lies off ,V4ejqNL4xbUKkYrV-4addac4045a611e9bf4b216bfa333ac2
2163,Turn the heat up in the washer ,V4ejqNL4xbUKkYrV-4b18d5f045a511e9bf4b216bfa333ac2
2164,I couldn't hear anything turn of the volume ,V4ejqNL4xbUKkYrV-4bde97f0459a11e9bf4b216bfa333ac2
